timestamp,ear,mar,p_drowsy,state
2025-11-24 07:31:14,0.197,0.014,0.98,fatigue_level_3
2025-11-24 07:31:15,0.194,0.282,0.99,fatigue_level_3
2025-11-24 07:31:15,0.181,0.165,0.99,fatigue_level_3
2025-11-24 07:31:15,0.176,0.155,1.00,fatigue_level_3
2025-11-24 07:31:15,0.134,0.204,1.00,fatigue_level_4
2025-11-24 07:31:16,0.047,0.127,1.00,fatigue_level_4
2025-11-24 07:31:16,0.132,0.092,1.00,fatigue_level_4
2025-11-24 07:31:16,0.058,0.064,1.00,fatigue_level_4
2025-11-24 07:31:17,0.197,0.219,0.99,fatigue_level_3
2025-11-24 07:31:17,0.197,0.126,0.98,fatigue_level_3
2025-11-24 07:31:17,0.178,0.022,0.99,fatigue_level_3
2025-11-24 07:31:17,0.197,0.155,0.98,fatigue_level_3
2025-11-24 07:31:17,0.194,0.065,0.98,fatigue_level_3
2025-11-24 07:31:18,0.186,0.110,0.99,fatigue_level_3
2025-11-24 07:31:18,0.177,0.125,1.00,fatigue_level_3
2025-11-24 07:31:19,0.199,0.185,0.98,fatigue_level_3
2025-11-24 07:31:19,0.069,0.235,1.00,fatigue_level_4
2025-11-24 07:31:19,0.106,0.062,1.00,fatigue_level_4
2025-11-24 07:31:20,0.072,0.062,1.00,fatigue_level_4
2025-11-24 07:31:20,0.137,0.141,1.00,fatigue_level_4
2025-11-24 07:31:20,0.067,0.108,1.00,fatigue_level_4
2025-11-24 07:31:20,0.041,0.063,1.00,fatigue_level_4
2025-11-24 07:31:25,0.052,0.012,1.00,fatigue_level_4
2025-11-24 07:31:25,0.069,0.000,1.00,fatigue_level_4
2025-11-24 07:31:26,0.060,0.012,1.00,fatigue_level_4
2025-11-24 07:31:26,0.181,0.011,0.99,fatigue_level_3
2025-11-24 07:31:26,0.059,0.069,1.00,fatigue_level_4
2025-11-24 07:31:26,0.195,0.011,0.98,fatigue_level_3
2025-11-24 07:31:27,0.096,0.000,1.00,fatigue_level_4
2025-11-24 07:31:27,0.129,0.054,1.00,fatigue_level_4
2025-11-24 07:31:27,0.197,0.000,0.98,fatigue_level_3
2025-11-24 07:31:28,0.179,0.033,0.99,fatigue_level_3
2025-11-24 07:31:28,0.196,0.000,0.98,fatigue_level_3
2025-11-24 07:31:28,0.147,0.000,1.00,fatigue_level_4
2025-11-24 07:31:28,0.182,0.000,0.99,fatigue_level_3
2025-11-24 07:31:29,0.166,0.000,1.00,fatigue_level_3
2025-11-24 07:31:31,0.167,0.000,1.00,fatigue_level_3
2025-11-24 07:33:54,0.240,0.731,1.00,fatigue_level_3
2025-11-24 07:33:55,0.276,0.728,1.00,fatigue_level_3
2025-11-24 07:33:55,0.261,0.746,1.00,fatigue_level_3
2025-11-24 07:33:55,0.234,0.735,1.00,fatigue_level_3
2025-11-24 07:33:57,0.224,0.787,1.00,fatigue_level_3
2025-11-24 07:34:08,0.368,0.769,0.99,fatigue_level_3
2025-11-24 07:34:09,0.370,0.775,0.99,fatigue_level_3
2025-11-24 07:34:09,0.382,0.791,0.99,fatigue_level_3
2025-11-24 07:34:09,0.378,0.754,0.99,fatigue_level_3
2025-11-24 07:34:10,0.297,0.805,1.00,fatigue_level_3
2025-11-24 07:34:10,0.116,0.790,1.00,fatigue_level_3
2025-11-24 07:34:10,0.135,0.781,1.00,fatigue_level_3
2025-11-24 07:34:10,0.127,0.732,1.00,fatigue_level_3
2025-11-24 07:34:10,0.150,0.776,1.00,fatigue_level_3
2025-11-24 07:34:11,0.123,0.800,1.00,fatigue_level_3
2025-11-24 07:34:11,0.102,0.751,1.00,fatigue_level_3
2025-11-24 07:34:11,0.104,0.762,1.00,fatigue_level_3
2025-11-24 07:34:11,0.098,0.750,1.00,fatigue_level_3
2025-11-24 07:34:11,0.122,0.779,1.00,fatigue_level_3
2025-11-24 07:34:12,0.065,0.731,1.00,fatigue_level_3
2025-11-24 07:34:17,0.126,0.566,1.00,fatigue_level_3
2025-11-24 07:34:20,0.214,0.028,0.94,fatigue_level_3
2025-11-24 07:34:20,0.186,0.031,0.99,fatigue_level_3
2025-11-24 07:37:15,0.118,0.776,1.00,fatigue_level_3
2025-11-24 07:37:15,0.145,0.851,1.00,fatigue_level_3
2025-11-24 07:37:15,0.149,1.022,1.00,fatigue_level_3
2025-11-24 07:38:50,0.088,0.631,1.00,fatigue_level_3
2025-11-24 07:38:50,0.099,0.660,1.00,fatigue_level_3
2025-11-24 07:38:51,0.070,0.607,1.00,fatigue_level_3
2025-11-24 07:38:51,0.060,0.606,1.00,fatigue_level_3
2025-11-24 07:39:01,0.089,0.623,1.00,fatigue_level_3
2025-11-24 07:39:01,0.107,0.608,1.00,fatigue_level_3
2025-11-24 07:39:02,0.076,0.607,1.00,fatigue_level_3
2025-11-24 07:39:03,0.135,0.632,1.00,fatigue_level_3
2025-11-24 07:39:03,0.198,0.822,1.00,fatigue_level_3
2025-11-24 07:39:04,0.054,0.612,1.00,fatigue_level_3
2025-11-24 07:39:04,0.066,0.624,1.00,fatigue_level_3
2025-11-24 07:39:11,0.036,0.033,1.00,fatigue_level_3
2025-11-24 07:39:11,0.150,0.021,1.00,fatigue_level_3
2025-11-24 07:39:11,0.144,0.015,1.00,fatigue_level_3
2025-11-24 07:39:12,0.149,0.015,1.00,fatigue_level_3
2025-11-24 07:39:26,0.133,0.045,1.00,fatigue_level_3
2025-11-24 07:39:27,0.144,0.088,1.00,fatigue_level_3
2025-11-24 07:39:28,0.138,0.061,1.00,fatigue_level_3
2025-11-24 07:39:28,0.127,0.030,1.00,fatigue_level_3
2025-11-24 07:39:28,0.145,0.059,1.00,fatigue_level_3
2025-11-24 07:39:28,0.145,0.033,1.00,fatigue_level_3
2025-11-24 07:54:34,0.219,0.018,0.91,fatigue_level_4
2025-11-24 07:54:35,0.220,0.000,0.87,fatigue_level_4
2025-11-24 07:54:38,0.221,0.015,0.87,fatigue_level_4
2025-11-24 07:54:38,0.217,0.063,0.93,fatigue_level_4
2025-11-24 07:54:38,0.208,0.032,0.96,fatigue_level_4
2025-11-24 07:54:38,0.222,0.031,0.86,fatigue_level_4
2025-11-24 07:54:39,0.222,0.017,0.86,fatigue_level_4
2025-11-24 07:54:39,0.218,0.066,0.92,fatigue_level_4
2025-11-24 07:54:39,0.221,0.017,0.86,fatigue_level_4
2025-11-24 07:54:40,0.222,0.000,0.85,fatigue_level_4
2025-11-24 07:54:40,0.218,0.000,0.92,fatigue_level_4
2025-11-24 07:54:40,0.222,0.017,0.85,fatigue_level_4
2025-11-24 07:54:40,0.220,0.000,0.87,fatigue_level_4
2025-11-24 07:54:40,0.213,0.017,0.94,fatigue_level_4
2025-11-24 07:54:40,0.226,0.131,0.85,fatigue_level_4
2025-11-24 07:54:40,0.222,0.033,0.86,fatigue_level_4
2025-11-24 07:54:43,0.184,0.082,0.99,fatigue_level_4
2025-11-24 07:54:46,0.207,0.000,0.96,fatigue_level_4
2025-11-24 07:54:46,0.213,0.049,0.94,fatigue_level_4
2025-11-24 07:54:47,0.208,0.033,0.96,fatigue_level_4
2025-11-24 07:54:48,0.221,0.016,0.87,fatigue_level_4
2025-11-24 07:54:48,0.202,0.093,0.97,fatigue_level_4
2025-11-24 07:54:48,0.207,0.000,0.96,fatigue_level_4
2025-11-24 07:54:49,0.222,0.016,0.86,fatigue_level_4
2025-11-24 07:54:49,0.209,0.017,0.95,fatigue_level_4
2025-11-24 07:54:51,0.222,0.032,0.86,fatigue_level_4
2025-11-24 07:54:51,0.218,0.081,0.93,fatigue_level_4
2025-11-24 07:54:52,0.299,0.631,1.00,fatigue_level_4
2025-11-24 07:54:52,0.323,0.749,1.00,fatigue_level_4
2025-11-24 07:54:54,0.206,0.203,0.97,fatigue_level_4
2025-11-24 07:54:54,0.195,0.148,0.98,fatigue_level_4
2025-11-24 07:54:54,0.141,0.023,1.00,fatigue_level_4
2025-11-24 07:54:55,0.218,0.046,0.92,fatigue_level_4
2025-11-24 07:55:13,0.222,0.016,0.85,fatigue_level_4
2025-11-24 07:55:16,0.222,0.023,0.86,fatigue_level_4
2025-11-24 07:55:16,0.217,0.016,0.92,fatigue_level_4
2025-11-24 07:55:16,0.220,0.000,0.91,fatigue_level_4
2025-11-24 07:55:17,0.222,0.016,0.85,fatigue_level_4
2025-11-24 07:55:17,0.217,0.053,0.93,fatigue_level_4
2025-11-24 07:55:17,0.220,0.037,0.87,fatigue_level_4
2025-11-24 07:55:17,0.213,0.182,0.96,fatigue_level_4
2025-11-24 07:55:18,0.211,0.060,0.95,fatigue_level_4
2025-11-24 07:55:18,0.208,0.123,0.96,fatigue_level_4
2025-11-24 07:55:18,0.212,0.042,0.94,fatigue_level_4
2025-11-24 07:55:18,0.201,0.000,0.97,fatigue_level_4
2025-11-24 07:55:18,0.216,0.019,0.93,fatigue_level_4
2025-11-24 07:55:18,0.212,0.019,0.94,fatigue_level_4
2025-11-24 07:55:18,0.213,0.020,0.94,fatigue_level_4
2025-11-24 07:55:21,0.087,0.019,1.00,fatigue_level_4
2025-11-24 07:55:23,0.222,0.027,0.86,fatigue_level_4
2025-11-24 07:55:24,0.221,0.000,0.86,fatigue_level_4
2025-11-24 07:55:24,0.217,0.000,0.92,fatigue_level_4
2025-11-24 07:55:25,0.206,0.038,0.96,fatigue_level_4
2025-11-24 07:55:25,0.202,0.020,0.97,fatigue_level_4
2025-11-24 07:55:25,0.215,0.019,0.93,fatigue_level_4
2025-11-24 07:55:25,0.218,0.000,0.92,fatigue_level_4
2025-11-24 07:55:25,0.198,0.000,0.98,fatigue_level_4
2025-11-24 07:55:25,0.221,0.000,0.86,fatigue_level_4
2025-11-24 07:55:26,0.209,0.027,0.95,fatigue_level_4
2025-11-24 07:55:26,0.216,0.020,0.93,fatigue_level_4
2025-11-24 07:55:26,0.219,0.020,0.91,fatigue_level_4
2025-11-24 07:55:26,0.209,0.020,0.95,fatigue_level_4
2025-11-24 07:55:26,0.219,0.019,0.91,fatigue_level_4
2025-11-24 07:55:27,0.217,0.019,0.92,fatigue_level_4
2025-11-24 07:55:27,0.214,0.028,0.94,fatigue_level_4
2025-11-24 07:55:27,0.209,0.020,0.95,fatigue_level_4
2025-11-24 07:55:27,0.208,0.020,0.96,fatigue_level_4
2025-11-24 07:55:28,0.213,0.000,0.94,fatigue_level_4
2025-11-24 07:55:28,0.209,0.019,0.95,fatigue_level_4
2025-11-24 07:55:28,0.194,0.018,0.98,fatigue_level_4
2025-11-24 07:55:28,0.212,0.037,0.95,fatigue_level_4
2025-11-24 07:55:28,0.206,0.041,0.96,fatigue_level_4
2025-11-24 07:55:29,0.216,0.039,0.93,fatigue_level_4
2025-11-24 07:55:29,0.212,0.018,0.94,fatigue_level_4
2025-11-24 07:55:29,0.216,0.000,0.92,fatigue_level_4
2025-11-24 07:55:29,0.215,0.028,0.93,fatigue_level_4
2025-11-24 07:55:29,0.218,0.019,0.92,fatigue_level_4
2025-11-24 07:55:30,0.221,0.019,0.86,fatigue_level_4
2025-11-24 07:55:30,0.215,0.019,0.93,fatigue_level_4
2025-11-24 07:55:30,0.215,0.019,0.93,fatigue_level_4
2025-11-24 07:55:30,0.214,0.000,0.93,fatigue_level_4
2025-11-24 07:55:30,0.219,0.038,0.91,fatigue_level_4
2025-11-24 07:55:30,0.215,0.027,0.93,fatigue_level_4
2025-11-24 07:55:30,0.223,0.019,0.85,fatigue_level_4
2025-11-24 07:55:31,0.213,0.027,0.94,fatigue_level_4
2025-11-24 07:55:31,0.208,0.019,0.96,fatigue_level_4
2025-11-24 07:55:31,0.220,0.027,0.87,fatigue_level_4
2025-11-24 07:55:31,0.221,0.027,0.87,fatigue_level_4
2025-11-24 07:55:32,0.217,0.019,0.92,fatigue_level_4
2025-11-24 07:55:32,0.218,0.019,0.92,fatigue_level_4
2025-11-24 07:55:32,0.210,0.027,0.95,fatigue_level_4
2025-11-24 07:55:33,0.218,0.043,0.92,fatigue_level_4
2025-11-24 07:55:33,0.217,0.019,0.92,fatigue_level_4
2025-11-24 07:55:33,0.216,0.000,0.93,fatigue_level_4
2025-11-24 07:55:33,0.224,0.094,0.86,fatigue_level_4
2025-11-24 07:55:33,0.219,0.058,0.92,fatigue_level_4
2025-11-24 07:55:40,0.207,0.017,0.96,fatigue_level_4
2025-11-24 07:55:40,0.218,0.017,0.92,fatigue_level_4
2025-11-24 07:55:40,0.222,0.040,0.86,fatigue_level_4
2025-11-24 07:56:22,0.163,0.016,1.00,fatigue_level_4
2025-11-24 07:56:23,0.213,0.022,0.94,fatigue_level_4
2025-11-24 07:56:23,0.214,0.050,0.94,fatigue_level_4
2025-11-24 07:56:23,0.218,0.025,0.92,fatigue_level_4
2025-11-24 07:56:24,0.220,0.017,0.91,fatigue_level_4
2025-11-24 07:56:25,0.215,0.083,0.94,fatigue_level_4
2025-11-24 07:56:25,0.207,0.017,0.96,fatigue_level_4
2025-11-24 07:56:25,0.218,0.024,0.92,fatigue_level_4
2025-11-24 07:56:26,0.163,0.036,1.00,fatigue_level_4
2025-11-24 07:56:29,0.158,0.022,1.00,fatigue_level_4
2025-11-24 07:56:30,0.207,0.016,0.96,fatigue_level_4
2025-11-24 07:56:30,0.221,0.023,0.87,fatigue_level_4
2025-11-24 07:56:30,0.204,0.036,0.97,fatigue_level_4
2025-11-24 07:56:30,0.186,0.033,0.99,fatigue_level_4
2025-11-24 07:56:30,0.188,0.053,0.99,fatigue_level_4
2025-11-24 07:56:30,0.166,0.016,1.00,fatigue_level_4
2025-11-24 07:56:31,0.174,0.049,1.00,fatigue_level_4
2025-11-24 07:56:31,0.175,0.070,1.00,fatigue_level_4
2025-11-24 07:56:48,0.191,0.089,0.99,fatigue_level_4
2025-11-24 07:56:51,0.219,0.056,0.92,fatigue_level_4
2025-11-24 07:56:54,0.208,0.017,0.96,fatigue_level_4
2025-11-24 07:56:56,0.220,0.023,0.87,fatigue_level_4
2025-11-24 07:56:57,0.162,0.000,1.00,fatigue_level_4
2025-11-24 07:56:57,0.204,0.204,0.98,fatigue_level_4
2025-11-24 07:56:57,0.212,0.235,0.96,fatigue_level_4
2025-11-24 07:56:57,0.190,0.000,0.99,fatigue_level_4
2025-11-24 07:56:57,0.179,0.000,0.99,fatigue_level_4
2025-11-24 07:56:58,0.219,0.000,0.91,fatigue_level_4
2025-11-24 07:56:58,0.189,0.000,0.99,fatigue_level_4
2025-11-24 07:56:58,0.212,0.000,0.94,fatigue_level_4
2025-11-24 07:57:01,0.152,0.051,1.00,fatigue_level_4
2025-11-24 07:57:01,0.196,0.026,0.98,fatigue_level_4
2025-11-24 07:57:02,0.172,0.000,1.00,fatigue_level_4
2025-11-24 07:57:02,0.218,0.027,0.92,fatigue_level_4
2025-11-24 07:57:02,0.209,0.034,0.95,fatigue_level_4
2025-11-24 07:57:03,0.205,0.000,0.96,fatigue_level_4
2025-11-24 07:57:03,0.222,0.015,0.85,fatigue_level_4
2025-11-24 07:57:03,0.221,0.015,0.86,fatigue_level_4
2025-11-24 07:57:03,0.221,0.000,0.86,fatigue_level_4
2025-11-24 07:57:04,0.222,0.000,0.85,fatigue_level_4
2025-11-24 07:57:04,0.211,0.000,0.95,fatigue_level_4
2025-11-24 07:57:04,0.224,0.077,0.86,fatigue_level_4
2025-11-24 07:57:04,0.212,0.044,0.95,fatigue_level_4
2025-11-24 07:57:04,0.220,0.015,0.87,fatigue_level_4
2025-11-24 07:57:05,0.217,0.014,0.92,fatigue_level_4
2025-11-24 07:57:05,0.219,0.014,0.91,fatigue_level_4
2025-11-24 07:57:05,0.218,0.014,0.92,fatigue_level_4
2025-11-24 07:57:05,0.197,0.000,0.98,fatigue_level_4
2025-11-24 07:57:06,0.153,0.000,1.00,fatigue_level_4
2025-11-24 07:57:06,0.206,0.000,0.96,fatigue_level_4
2025-11-24 07:57:07,0.157,0.016,1.00,fatigue_level_4
2025-11-24 07:57:07,0.209,0.014,0.95,fatigue_level_4
2025-11-24 07:57:08,0.221,0.015,0.87,fatigue_level_4
2025-11-24 07:57:08,0.216,0.015,0.93,fatigue_level_4
2025-11-24 07:57:08,0.212,0.032,0.94,fatigue_level_4
2025-11-24 07:57:08,0.176,0.000,0.99,fatigue_level_4
2025-11-24 07:57:08,0.179,0.000,0.99,fatigue_level_4
2025-11-24 07:57:09,0.210,0.000,0.95,fatigue_level_4
2025-11-24 07:57:11,0.180,0.000,0.99,fatigue_level_4
2025-11-24 07:57:21,0.151,0.014,1.00,fatigue_level_4
2025-11-24 07:57:30,0.150,0.015,1.00,fatigue_level_4
2025-11-24 07:57:34,0.212,0.019,0.94,fatigue_level_4
2025-11-24 07:57:34,0.215,0.020,0.93,fatigue_level_4
2025-11-24 07:57:34,0.209,0.019,0.95,fatigue_level_4
2025-11-24 07:57:34,0.214,0.028,0.94,fatigue_level_4
2025-11-24 07:57:34,0.210,0.019,0.95,fatigue_level_4
2025-11-24 07:57:34,0.214,0.014,0.94,fatigue_level_4
2025-11-24 07:57:35,0.219,0.014,0.91,fatigue_level_4
2025-11-24 07:57:35,0.217,0.020,0.92,fatigue_level_4
2025-11-24 07:57:35,0.216,0.021,0.93,fatigue_level_4
2025-11-24 07:57:36,0.214,0.015,0.93,fatigue_level_4
2025-11-24 07:57:36,0.220,0.014,0.87,fatigue_level_4
2025-11-24 07:57:40,0.219,0.000,0.91,fatigue_level_4
2025-11-24 07:57:42,0.217,0.014,0.92,fatigue_level_4
2025-11-24 07:57:43,0.221,0.013,0.86,fatigue_level_4
2025-11-24 07:57:44,0.213,0.000,0.94,fatigue_level_4
2025-11-24 07:57:44,0.212,0.014,0.94,fatigue_level_4
2025-11-24 07:57:44,0.217,0.000,0.92,fatigue_level_4
2025-11-24 07:58:11,0.173,0.014,1.00,fatigue_level_4
2025-11-24 07:58:13,0.202,0.014,0.97,fatigue_level_4
2025-11-24 07:58:15,0.202,0.015,0.97,fatigue_level_4
2025-11-24 07:58:15,0.204,0.020,0.97,fatigue_level_4
2025-11-24 07:58:15,0.209,0.000,0.95,fatigue_level_4
2025-11-24 07:58:16,0.204,0.015,0.97,fatigue_level_4
2025-11-24 07:58:18,0.209,0.000,0.95,fatigue_level_4
2025-11-24 07:58:18,0.106,0.015,1.00,fatigue_level_4
2025-11-24 07:58:18,0.204,0.000,0.96,fatigue_level_4
2025-11-24 07:58:19,0.200,0.000,0.97,fatigue_level_4
2025-11-24 07:58:21,0.169,0.000,1.00,fatigue_level_4
2025-11-24 07:58:23,0.150,0.019,1.00,fatigue_level_4
2025-11-24 07:58:23,0.205,0.015,0.96,fatigue_level_4
2025-11-24 07:58:24,0.059,0.000,1.00,fatigue_level_4
2025-11-24 07:58:24,0.144,0.014,1.00,fatigue_level_4
2025-11-24 07:58:28,0.206,0.000,0.96,fatigue_level_4
2025-11-24 07:58:28,0.210,0.015,0.95,fatigue_level_4
2025-11-24 07:58:28,0.199,0.015,0.98,fatigue_level_4
2025-11-24 07:58:29,0.189,0.016,0.99,fatigue_level_4
2025-11-24 07:58:46,0.201,0.000,0.97,fatigue_level_4
2025-11-24 07:58:57,0.197,0.015,0.98,fatigue_level_4
2025-11-24 07:59:00,0.092,0.021,1.00,fatigue_level_4
2025-11-24 07:59:03,0.176,0.031,0.99,fatigue_level_4
2025-11-24 07:59:04,0.194,0.000,0.98,fatigue_level_4
2025-11-24 07:59:05,0.153,0.000,1.00,fatigue_level_4
2025-11-24 07:59:06,0.211,0.217,0.96,fatigue_level_4
2025-11-24 07:59:06,0.208,0.018,0.96,fatigue_level_4
2025-11-24 07:59:06,0.145,0.000,1.00,fatigue_level_4
2025-11-24 07:59:06,0.188,0.022,0.99,fatigue_level_4
2025-11-24 07:59:07,0.168,0.023,1.00,fatigue_level_4
2025-11-24 07:59:07,0.198,0.000,0.98,fatigue_level_4
2025-11-24 07:59:07,0.187,0.031,0.99,fatigue_level_4
2025-11-24 07:59:11,0.204,0.000,0.97,fatigue_level_4
2025-11-24 07:59:11,0.151,0.055,1.00,fatigue_level_4
2025-11-24 07:59:11,0.179,0.088,0.99,fatigue_level_4
2025-11-24 08:00:20,0.131,0.030,0.99,fatigue_level_4
2025-11-24 08:00:22,0.213,0.019,0.96,fatigue_level_4
2025-11-24 08:00:23,0.115,0.000,1.00,fatigue_level_4
2025-11-24 08:00:29,0.151,0.059,0.96,fatigue_level_4
2025-11-24 08:00:31,0.173,0.000,0.98,fatigue_level_4
2025-11-24 08:00:35,0.111,0.042,0.96,fatigue_level_4
2025-11-24 08:00:36,0.047,0.015,0.96,fatigue_level_4
2025-11-24 08:00:38,0.080,0.021,0.95,fatigue_level_4
2025-11-24 08:00:38,0.042,0.014,0.96,fatigue_level_4
2025-11-24 08:00:39,0.200,0.040,0.96,fatigue_level_4
2025-11-24 08:00:41,0.219,0.015,0.96,fatigue_level_4
2025-11-24 08:00:42,0.210,0.019,0.96,fatigue_level_4
2025-11-24 08:00:42,0.200,0.028,0.96,fatigue_level_4
2025-11-24 08:00:43,0.204,0.014,0.96,fatigue_level_4
2025-11-24 08:00:43,0.200,0.014,0.95,fatigue_level_4
2025-11-24 08:00:46,0.210,0.013,0.95,fatigue_level_4
2025-11-24 08:00:54,0.112,0.059,0.99,fatigue_level_4
2025-11-24 08:00:56,0.187,0.014,0.97,fatigue_level_4
2025-11-24 08:00:59,0.189,0.030,0.97,fatigue_level_4
2025-11-24 08:01:00,0.207,0.000,0.96,fatigue_level_4
2025-11-24 08:01:01,0.196,0.014,0.96,fatigue_level_4
2025-11-24 08:01:02,0.068,0.014,0.99,fatigue_level_4
2025-11-24 08:01:03,0.217,0.000,0.96,fatigue_level_4
2025-11-24 08:01:04,0.075,0.020,0.99,fatigue_level_4
2025-11-24 08:01:05,0.126,0.000,1.00,fatigue_level_4
2025-11-24 08:01:05,0.156,0.017,1.00,fatigue_level_4
2025-11-24 08:01:06,0.194,0.023,0.99,fatigue_level_4
2025-11-24 08:01:07,0.213,0.000,0.98,fatigue_level_4
2025-11-24 08:01:08,0.182,0.357,0.99,fatigue_level_4
2025-11-24 08:01:08,0.219,0.637,0.97,fatigue_level_4
2025-11-24 08:01:09,0.151,0.000,0.97,fatigue_level_4
2025-11-24 08:01:10,0.133,0.685,0.95,fatigue_level_4
2025-11-24 08:01:13,0.115,0.000,0.98,fatigue_level_4
2025-11-24 08:01:14,0.202,0.000,0.97,fatigue_level_4
2025-11-24 08:01:15,0.198,0.015,0.95,fatigue_level_4
2025-11-24 08:05:40,0.137,0.015,1.00,fatigue_level_4
2025-11-24 08:05:42,0.067,0.016,0.97,fatigue_level_4
2025-11-24 08:05:43,0.162,0.016,1.00,fatigue_level_4
2025-11-24 08:05:45,0.062,0.000,0.97,fatigue_level_4
2025-11-24 08:05:45,0.071,0.000,0.97,fatigue_level_4
2025-11-24 08:05:46,0.099,0.000,0.97,fatigue_level_4
2025-11-24 08:36:02,0.150,0.047,0.99,fatigue_level_4
2025-11-24 08:36:06,0.148,0.022,0.99,fatigue_level_4
2025-11-24 08:36:09,0.140,0.012,0.96,fatigue_level_4
2025-11-24 08:36:12,0.157,0.000,0.95,fatigue_level_4
2025-11-24 08:36:22,0.179,0.000,0.99,fatigue_level_4
2025-11-24 08:36:30,0.202,0.000,0.95,fatigue_level_4
2025-11-24 08:36:31,0.210,0.012,0.98,fatigue_level_4
2025-11-24 08:36:31,0.096,0.023,0.98,fatigue_level_4
2025-11-24 08:36:32,0.212,0.000,0.98,fatigue_level_4
2025-11-24 08:36:32,0.176,0.016,0.98,fatigue_level_4
2025-11-24 08:36:33,0.163,0.011,0.98,fatigue_level_4
2025-11-24 08:36:33,0.189,0.011,1.00,fatigue_level_4
2025-11-24 08:36:33,0.157,0.011,0.96,fatigue_level_4
2025-11-24 08:36:33,0.121,0.011,1.00,fatigue_level_4
2025-11-24 08:36:34,0.207,0.013,0.97,fatigue_level_4
2025-11-24 08:36:34,0.173,0.000,0.99,fatigue_level_4
2025-11-24 08:36:38,0.199,0.021,0.99,fatigue_level_4
2025-11-24 08:36:43,0.171,0.020,0.98,fatigue_level_4
2025-11-24 08:36:44,0.115,0.033,0.98,fatigue_level_4
2025-11-24 08:36:46,0.207,0.000,0.96,fatigue_level_4
2025-11-24 08:36:48,0.197,0.000,0.99,fatigue_level_4
2025-11-24 08:36:48,0.173,0.000,0.96,fatigue_level_4
2025-11-24 08:36:51,0.194,0.022,0.95,fatigue_level_4
2025-11-24 08:36:52,0.191,0.021,0.95,fatigue_level_4
2025-11-24 08:36:52,0.192,0.000,0.96,fatigue_level_4
2025-11-24 08:36:53,0.195,0.021,0.96,fatigue_level_4
2025-11-24 08:36:54,0.193,0.000,0.95,fatigue_level_4
2025-11-24 08:36:59,0.153,0.021,0.95,fatigue_level_4
2025-11-24 08:37:00,0.137,0.000,0.95,fatigue_level_4
2025-11-24 08:37:00,0.165,0.000,0.96,fatigue_level_4
2025-11-24 08:37:00,0.191,0.021,0.98,fatigue_level_4
2025-11-24 08:37:01,0.161,0.021,0.96,fatigue_level_4
2025-11-24 08:37:02,0.208,0.000,0.95,fatigue_level_4
2025-11-24 08:37:02,0.202,0.000,0.95,fatigue_level_4
2025-11-24 08:37:03,0.191,0.000,0.95,fatigue_level_4
2025-11-24 08:37:03,0.179,0.021,0.96,fatigue_level_4
2025-11-24 08:37:03,0.175,0.000,0.95,fatigue_level_4
2025-11-24 08:37:03,0.170,0.000,0.98,fatigue_level_4
2025-11-24 08:37:05,0.171,0.000,0.98,fatigue_level_4
2025-11-24 08:37:05,0.182,0.000,0.96,fatigue_level_4
2025-11-24 08:37:06,0.192,0.000,0.97,fatigue_level_4
2025-11-24 08:37:08,0.166,0.000,0.97,fatigue_level_4
2025-11-24 08:37:10,0.189,0.000,0.98,fatigue_level_4
2025-11-24 08:37:10,0.189,0.000,0.96,fatigue_level_4
2025-11-24 08:37:11,0.161,0.021,0.96,fatigue_level_4
2025-11-24 08:37:12,0.167,0.000,0.95,fatigue_level_4
2025-11-24 08:37:15,0.187,0.000,0.96,fatigue_level_4
2025-11-24 08:37:21,0.163,0.022,0.95,fatigue_level_4
2025-11-24 08:37:22,0.186,0.000,0.97,fatigue_level_4
2025-11-24 08:37:22,0.203,0.000,0.96,fatigue_level_4
2025-11-24 08:37:22,0.208,0.000,0.96,fatigue_level_4
2025-11-24 08:37:23,0.191,0.000,0.95,fatigue_level_4
2025-11-24 08:37:25,0.176,0.000,0.96,fatigue_level_4
2025-11-24 08:37:25,0.185,0.000,0.95,fatigue_level_4
2025-11-24 08:37:27,0.182,0.000,0.96,fatigue_level_4
2025-11-24 08:37:29,0.199,0.000,0.95,fatigue_level_4
2025-11-24 08:37:33,0.183,0.022,0.98,fatigue_level_4
2025-11-24 08:37:45,0.157,0.021,1.00,fatigue_level_4
2025-11-24 08:37:55,0.091,0.000,1.00,fatigue_level_4
2025-11-24 08:38:03,0.185,0.000,0.98,fatigue_level_4
2025-11-24 08:38:11,0.088,0.022,1.00,fatigue_level_4
2025-11-24 08:38:24,0.215,0.021,0.98,fatigue_level_4
2025-11-24 08:38:43,0.183,0.088,0.99,fatigue_level_4
2025-11-24 08:38:46,0.191,0.047,0.99,fatigue_level_4
2025-11-24 08:38:57,0.089,0.061,1.00,fatigue_level_4
2025-11-24 08:39:05,0.063,0.021,0.97,fatigue_level_4
2025-11-24 08:39:07,0.199,0.041,0.96,fatigue_level_4
2025-11-24 08:39:08,0.188,0.020,0.97,fatigue_level_4
2025-11-24 08:39:09,0.108,0.000,0.97,fatigue_level_4
2025-11-24 08:39:10,0.049,0.022,1.00,fatigue_level_4
2025-11-24 08:39:11,0.199,0.021,0.99,fatigue_level_4
2025-11-24 08:39:12,0.218,0.020,0.95,fatigue_level_4
2025-11-24 08:39:15,0.170,0.021,0.98,fatigue_level_4
2025-11-24 08:39:16,0.215,0.021,0.96,fatigue_level_4
